1,1463
1,2964
1,3386
1,3388
1,3679
1,3801
1,9685
1,9840
1,9882
1,9951
1,10148
1,10158
1,10987
1,11399
1,13065
1,14643
1,14720
1,165431
1,193554
1,206690
1,209714
2,270
2,726
2,911
2,1319
2,2038
2,2052
2,2580
2,2660
2,3799
2,5740
2,5941
2,6155
2,6211
2,12988
2,157186
2,179430
3,470
3,818
3,4289
3,9663
3,14555
3,156095
3,158431
4,849
4,853
4,949
4,1308
4,1437
4,3051
4,3562
4,6969
4,7002
4,9665
4,9715
4,9990
4,10044
4,13015
4,14796
4,18933
4,156082
4,156395
4,173272
4,179093
4,230775
5,818
5,839
5,1456
5,3801
5,7376
5,9951
5,10028
5,10539
5,10685
5,161511
5,163252
5,179102
5,190320
5,195446
5,207928
5,209714
6,851
6,1453
6,1965
6,2038
6,3446
6,3986
6,4391
6,4959
6,5776
6,5789
6,5857
6,6062
6,8828
6,9663
6,9715
6,9748
7,1562
7,2343
7,2673
7,3205
7,4344
7,7376
7,10336
7,33787
7,155658
7,162219
7,163545
7,179411
7,179431
7,215258
7,234183
8,8828
8,9663
8,9715
8,9717
8,10629
8,155030
8,179431
8,180547
8,209714
9,616
9,2343
9,3872
9,3884
9,6333
9,10164
9,10791
9,12564
10,849
10,7002
10,9715
10,9717
10,9748
10,163455
10,195242
10,195243
10,229266
11,83
11,849
11,8872
11,9663
11,9715
11,9717
11,163420
11,163455
11,179102
11,202526
12,627
12,1568
12,4289
12,156095
13,616
13,663
13,910
13,911
13,1299
13,1316
13,1317
13,1319
13,1461
13,3799
13,5600
13,12988
13,157186
13,179430
14,1556
14,2673
14,5385
14,5901
14,9104
14,9503
14,10685
14,10909
14,13008
14,178867
14,179419
14,222787
14,228232
15,83
15,849
15,9715
15,9717
15,10761
15,14909
15,161184
15,163455
15,229266
16,818
16,855
16,1155
16,2043
16,3714
16,4391
16,4820
16,5144
16,6150
16,6464
16,166930
16,170362
17,242
17,5539
17,8828
17,9715
17,9717
17,14909
17,155030
17,179430
17,179431
17,180547
18,658
18,1316
18,1860
18,1938
18,2569
18,3180
18,3625
18,3799
18,4235
18,5938
18,12988
18,13065
18,14643
18,157186
18,179430
18,209714
19,4379
19,5455
19,9951
19,174915
19,185668
19,208756
20,417
20,603
20,604
20,606
20,609
20,611
20,12554
20,14643
20,167982
20,188270
20,234213
21,1872
21,7002
21,8803
21,8828
21,156855
21,158124
21,158456
21,161184
21,163455
21,163561
21,171556
21,179431
22,4147
22,4393
22,10466
22,11525
22,18101
22,41406
22,161257
22,186686
23,603
23,604
23,606
23,611
23,12554
23,177912
23,234213
24,392
24,1461
24,1706
24,2596
24,6464
24,6678
24,13014
24,18165
24,223438
25,774
25,776
25,837
25,886
25,887
25,911
25,1299
25,1551
25,3799
25,12616
26,2580
26,2984
26,3799
26,4210
26,4388
26,4953
26,6917
26,7579
26,9673
26,10617
26,10703
26,14514
26,156395
26,165086
26,182615
26,182621
26,182625
26,209714
26,210184
27,393
27,6091
