1,289
1,306
1,444
1,574
2,2
2,130
2,19936
3,5
3,10761
3,69434
4,923
4,6194
4,9993
4,9996
5,2
6,5
6,326
6,19551
7,2
7,6125
8,420
8,15357
8,76043
9,6194
9,7364
10,429
10,507
10,6194
10,9993
10,9995
10,41624
11,429
11,923
11,6194
11,9168
12,7576
13,2
13,130
13,19936
14,2
14,130
14,2691
14,37380
14,37381
14,37382
15,923
15,6194
15,9993
15,9996
15,78685
16,5888
16,10221
16,11345
16,11440
16,11441
16,11442
16,76043
17,4
17,420
18,2
18,130
18,20478
19,56
19,5627
19,6736
19,9169
19,11084
20,11
20,12
20,174
20,7413
20,8411
21,5
21,326
21,7505
22,23
22,33
22,1645
22,7295
23,11
23,12
23,174
23,8411
24,12
24,289
24,1473
24,1938
25,11
25,33
25,68
25,69
26,4
26,306
26,574
27,264
27,420
27,3036
27,84424
27,84425
28,33
28,2598
28,13778
28,20153
29,13
29,56
29,923
29,3341
29,6452
30,5
31,5
31,326
31,19551
32,420
33,2
33,598
33,8601
33,16314
33,20004
34,289
34,306
34,431
34,444
34,445
34,9168
34,12247
34,19551
34,79028
34,79029
34,79030
35,2
35,3
36,4
36,27
36,56
36,435
36,2481
36,22826
36,76043
37,4
37,56
37,435
37,2481
37,11413
37,22826
37,38833
37,76043
38,2
38,16314
39,5
39,19551
39,31828
39,53462
40,2
40,7161
40,18713
40,23791
40,76043
40,76067
41,2
41,3
42,2609
42,6194
42,9993
43,2
43,3
44,5
44,4021
44,4022
44,6194
45,33
45,333
45,3341
45,6452
45,7154
45,40890
45,86352
45,86655
45,87857
45,87858
46,4
46,3281
46,6277
46,9169
46,11956
46,19108
46,23644
47,306
47,431
47,7505
47,9168
47,22213
47,37336
47,76043
48,4
48,6277
48,11461
48,12536
49,12
49,333
49,923
49,6194
49,8406
49,9168
50,79
50,240
50,6194
50,11858
50,14440
50,14604
51,2
51,130
52,923
52,6194
52,19750
52,19751
53,4
53,435
53,19751
53,22826
54,1
54,4
55,2
55,3
56,2
56,3
57,4
57,11461
57,34530
57,69484
57,82819
57,83644
57,83645
58,2
58,3
58,93408
59,12
60,5
60,347
60,1557
60,10905
61,5888
61,11395
62,79
62,444
62,450
62,6194
63,79
63,552
63,2596
63,41624
63,46339
63,86565
63,86566
64,5888
64,10221
65,306
65,431
65,7505
65,9168
65,22213
65,78091
66,429
66,923
66,6194
66,9993
66,9996
67,3
68,521
69,420
70,4
70,2691
70,3281
71,2507
71,6194
71,16774
71,57088
72,33
72,2269
72,7295
72,11462
72,19643
73,429
73,444
73,507
73,6194
73,9993
74,5
74,33
74,158
74,159
74,333
74,4171
74,7295
75,79
75,6194
75,6687
75,12200
75,36390
75,41624
76,33
76,1073
76,1302
76,6092
77,4
77,158
77,435
77,2598
77,76067
78,2
78,3
79,2
79,3036
79,7297
79,20478
80,420
81,33
81,16314
82,2
82,3036
82,16314
83,290
83,7076
83,22213
84,7299
84,8186
84,8187
84,8188
84,76098
84,76099
84,76100
85,2735
85,4403
85,6292
85,20478
85,20851
86,420
87,521
88,2
88,20656
88,59778
89,2
89,6125
90,6125
91,1867
91,4171
91,11395
92,306
92,347
92,22213
92,86561
93,521
93,829
93,20154
94,5
94,763
94,6194
94,7340
94,19116
94,23636
95,420
95,20478
95,54850
95,76043
96,4
96,923
96,6194
96,9996
96,13769
97,923
97,6194
97,9996
98,5896
98,49301
99,11
99,12
99,174
99,8411
100,33
100,333
100,26281
100,26282
101,4
101,6194
101,7383
102,289
102,290
102,306
102,431
102,444
102,6332
102,7505
102,9168
102,10893
103,264
103,1632
103,5420
104,2
104,130
104,831
104,8000
104,19097
105,449
105,1633
105,6194
105,14024
105,18990
105,19943
106,2
106,598
106,8601
106,16314
106,37455
107,27
107,521
108,33
108,507
108,923
108,16028
109,4
109,13184
109,82819
110,444
110,711
110,10221
111,130
111,9195
112,4
112,27
112,56
112,435
112,2481
112,12247
112,20011
112,22826
112,76043
113,591
113,763
113,866
113,4588
113,6194
113,10926
113,19116
113,54997
114,6194
114,7364
115,462
115,6194
115,7364
116,5
116,433
116,675
116,7295
116,12485
116,28064
116,41756
117,79
117,333
117,433
117,6194
117,7364
117,12485
118,79
118,80
118,6194
118,8601
118,45778
118,55512
119,2
119,3
120,429
120,923
120,6194
120,9993
120,9996
120,19231
121,521
122,306
122,436
122,444
122,2575
122,10224
122,20478
123,289
123,306
123,431
123,444
123,9076
123,9168
123,10893
123,19551
124,79
124,172
124,1885
124,6194
125,2
125,6125
126,79
126,172
126,375
